building_id,meter_reading,anomaly,time,month,day,weekend
2,217.42,0,11,11,5,0
2,170.65,0,12,11,5,0
2,302.7,0,13,11,5,0
2,226.73,0,14,11,5,0
2,183.85,0,15,11,5,0
2,241.14,0,16,11,5,0
2,251.13,0,17,11,5,0
2,187.17,0,18,11,5,0
2,228.64,0,19,11,5,0
2,282.24,0,20,11,5,0
2,278.08,0,21,11,5,0
2,342.98,0,22,11,5,0
2,282.53,0,23,11,5,0
2,267.37,0,0,11,6,1
2,222.19,0,1,11,6,1
2,235.28,0,2,11,6,1
2,330.2,0,3,11,6,1
2,305.99,0,4,11,6,1
2,374.34,0,5,11,6,1
2,268.25,0,6,11,6,1
2,314.01,0,7,11,6,1
2,321.9,0,8,11,6,1
2,346.2,0,9,11,6,1
2,278.37,0,10,11,6,1
2,227.16,0,11,11,6,1
2,313.94,0,12,11,6,1
2,257.79,0,13,11,6,1
2,310.95,0,14,11,6,1
2,216.83,0,15,11,6,1
2,171.2,0,16,11,6,1
2,304.01,0,17,11,6,1
2,238.19,0,18,11,6,1
2,295.82,0,19,11,6,1
2,349.73,0,20,11,6,1
2,310.48,0,21,11,6,1
2,277.72,0,22,11,6,1
2,170.26,0,23,11,6,1
2,279.61,0,0,11,7,1
2,303.84,0,1,11,7,1
2,213.85,0,2,11,7,1
2,377.97,0,3,11,7,1
2,269.57,0,4,11,7,1
2,398.47,0,5,11,7,1
2,295.36,0,6,11,7,1
2,296.73,0,7,11,7,1
2,295.03,0,8,11,7,1
2,316.76,0,9,11,7,1
2,347.81,0,10,11,7,1
2,374.0,0,11,11,7,1
2,228.37,0,12,11,7,1
2,348.1,0,13,11,7,1
2,289.46,0,14,11,7,1
2,303.69,0,15,11,7,1
2,294.06,0,16,11,7,1
2,209.88,0,17,11,7,1
2,321.61,0,18,11,7,1
2,245.94,0,19,11,7,1
2,337.88,0,20,11,7,1
2,237.86,0,21,11,7,1
2,316.82,0,22,11,7,1
2,243.26,0,23,11,7,1
2,314.74,0,0,11,1,0
2,282.08,0,1,11,1,0
2,256.83,0,2,11,1,0
2,287.97,0,3,11,1,0
2,211.67,0,4,11,1,0
2,304.16,0,5,11,1,0
2,320.56,0,6,11,1,0
2,258.35,0,7,11,1,0
2,213.62,0,8,11,1,0
2,237.64,0,9,11,1,0
2,269.44,0,10,11,1,0
2,255.55,0,11,11,1,0
2,235.29,0,12,11,1,0
2,215.86,0,13,11,1,0
2,259.8,0,14,11,1,0
2,255.71,0,15,11,1,0
2,199.33,0,16,11,1,0
2,337.6,0,17,11,1,0
2,223.69,0,18,11,1,0
2,310.6,0,19,11,1,0
2,267.96,0,20,11,1,0
2,272.16,0,21,11,1,0
2,240.39,0,22,11,1,0
2,227.53,0,23,11,1,0
2,259.05,0,0,11,2,0
2,215.06,0,1,11,2,0
2,239.66,0,2,11,2,0
2,246.62,0,3,11,2,0
2,237.15,0,4,11,2,0
2,259.72,0,5,11,2,0
2,230.11,0,6,11,2,0
2,193.67,0,7,11,2,0
2,233.74,0,8,11,2,0
2,279.51,0,9,11,2,0
2,209.74,0,10,11,2,0
2,252.67,0,11,11,2,0
2,275.48,0,12,11,2,0
2,330.52,0,13,11,2,0
2,244.76,0,14,11,2,0
2,278.06,0,15,11,2,0
2,247.21,0,16,11,2,0
2,140.67,0,17,11,2,0
2,126.45,0,18,11,2,0
2,167.97,0,19,11,2,0
2,254.97,0,20,11,2,0
2,383.36,1,21,11,2,0
2,247.11,0,22,11,2,0
2,234.55,0,23,11,2,0
2,310.01,0,0,11,3,0
2,252.21,0,1,11,3,0
2,186.28,0,2,11,3,0
2,302.67,0,3,11,3,0
2,236.51,0,4,11,3,0
2,212.32,0,5,11,3,0
2,265.84,0,6,11,3,0
2,197.52,0,7,11,3,0
2,303.23,0,8,11,3,0
2,241.62,0,9,11,3,0
2,186.41,0,10,11,3,0
2,243.7,0,11,11,3,0
2,247.74,0,12,11,3,0
2,249.21,0,13,11,3,0
2,229.71,0,14,11,3,0
2,205.23,0,15,11,3,0
2,286.23,0,16,11,3,0
2,229.42,0,17,11,3,0
2,333.32,0,18,11,3,0
2,206.4,0,19,11,3,0
2,262.63,0,20,11,3,0
2,319.73,0,21,11,3,0
2,253.64,0,22,11,3,0
2,260.78,0,23,11,3,0
2,295.76,0,0,11,4,0
2,240.48,0,1,11,4,0
2,232.91,0,2,11,4,0
2,253.31,0,3,11,4,0
2,280.02,0,4,11,4,0
2,264.29,0,5,11,4,0
2,186.82,0,6,11,4,0
2,268.12,0,7,11,4,0
2,305.88,0,8,11,4,0
2,329.65,0,9,11,4,0
2,222.34,0,10,11,4,0
2,256.99,0,11,11,4,0
2,212.05,0,12,11,4,0
2,178.94,0,13,11,4,0
2,263.74,0,14,11,4,0
2,314.51,0,15,11,4,0
2,243.84,0,16,11,4,0
2,187.6,0,17,11,4,0
2,258.18,0,18,11,4,0
2,304.72,0,19,11,4,0
2,300.16,0,20,11,4,0
2,211.54,0,21,11,4,0
2,274.96,0,22,11,4,0
2,221.71,0,23,11,4,0
2,249.91,0,0,11,5,0
2,261.11,0,1,11,5,0
2,240.51,0,2,11,5,0
2,232.48,0,3,11,5,0
2,194.06,0,4,11,5,0
2,306.36,0,5,11,5,0
2,304.88,0,6,11,5,0
2,160.55,0,7,11,5,0
2,277.44,0,8,11,5,0
2,283.38,0,9,11,5,0
2,201.41,0,10,11,5,0
2,193.22,0,11,11,5,0
2,348.53,0,12,11,5,0
2,295.85,0,13,11,5,0
2,313.97,0,14,11,5,0
2,248.22,0,15,11,5,0
2,315.82,0,16,11,5,0
2,218.32,0,17,11,5,0
2,253.37,0,18,11,5,0
2,279.31,0,19,11,5,0
2,263.86,0,20,11,5,0
2,243.76,0,21,11,5,0
2,201.79,0,22,11,5,0
2,310.36,0,23,11,5,0
2,406.59,0,0,11,6,1
2,242.23,0,1,11,6,1
2,408.83,0,2,11,6,1
2,380.29,0,3,11,6,1
2,280.28,0,4,11,6,1
2,304.68,0,5,11,6,1
2,288.96,0,6,11,6,1
2,260.33,0,7,11,6,1
2,336.77,0,8,11,6,1
2,313.33,0,9,11,6,1
2,237.63,0,10,11,6,1
2,319.51,0,11,11,6,1
2,263.98,0,12,11,6,1
2,262.0,0,13,11,6,1
2,348.03,0,14,11,6,1
2,209.83,0,15,11,6,1
2,287.79,0,16,11,6,1
2,354.23,0,17,11,6,1
2,313.44,0,18,11,6,1
2,290.97,0,19,11,6,1
2,217.42,0,20,11,6,1
2,306.13,0,21,11,6,1
2,289.63,0,22,11,6,1
2,267.95,0,23,11,6,1
2,316.48,0,0,11,7,1
2,327.21,0,1,11,7,1
2,348.6,0,2,11,7,1
2,277.27,0,3,11,7,1
2,259.72,0,4,11,7,1
2,228.51,0,5,11,7,1
2,255.98,0,6,11,7,1
2,278.45,0,7,11,7,1
2,223.61,0,8,11,7,1
2,264.5,0,9,11,7,1
2,222.29,0,10,11,7,1
2,292.98,0,11,11,7,1
2,303.68,0,12,11,7,1
2,308.05,0,13,11,7,1
2,281.11,0,14,11,7,1
2,334.39,0,15,11,7,1
2,258.7,0,16,11,7,1
2,289.39,0,17,11,7,1
2,295.32,0,18,11,7,1
2,377.8,0,19,11,7,1
2,294.59,0,20,11,7,1
2,220.39,0,21,11,7,1
2,369.36,0,22,11,7,1
2,277.86,0,23,11,7,1
2,266.16,0,0,11,1,0
2,237.52,0,1,11,1,0
2,203.11,0,2,11,1,0
2,241.49,0,3,11,1,0
2,189.71,0,4,11,1,0
2,239.17,0,5,11,1,0
2,278.16,0,6,11,1,0
2,250.31,0,7,11,1,0
2,289.4,0,8,11,1,0
2,203.48,0,9,11,1,0
2,288.5,0,10,11,1,0
2,203.0,0,11,11,1,0
2,274.41,0,12,11,1,0
2,290.33,0,13,11,1,0
2,228.83,0,14,11,1,0
2,220.2,0,15,11,1,0
2,240.73,0,16,11,1,0
2,234.05,0,17,11,1,0
2,195.91,0,18,11,1,0
2,325.9,0,19,11,1,0
2,272.41,0,20,11,1,0
2,223.97,0,21,11,1,0
2,236.76,0,22,11,1,0
2,293.44,0,23,11,1,0
2,243.54,0,0,11,2,0
2,285.32,0,1,11,2,0
2,242.65,0,2,11,2,0
2,307.32,0,3,11,2,0
2,273.53,0,4,11,2,0
2,208.62,0,5,11,2,0
2,304.58,0,6,11,2,0
2,219.61,0,7,11,2,0
2,216.47,0,8,11,2,0
2,172.54,0,9,11,2,0
2,265.97,0,10,11,2,0
2,269.86,0,11,11,2,0
2,254.98,0,12,11,2,0
2,266.07,0,13,11,2,0
2,264.91,0,14,11,2,0
2,259.84,0,15,11,2,0
2,194.33,0,16,11,2,0
2,232.45,0,17,11,2,0
2,246.24,0,18,11,2,0
2,259.66,0,19,11,2,0
2,295.51,0,20,11,2,0
2,181.07,0,21,11,2,0
2,248.88,0,22,11,2,0
2,216.21,0,23,11,2,0
2,340.11,0,0,11,3,0
2,247.56,0,1,11,3,0
2,270.36,0,2,11,3,0
2,267.02,0,3,11,3,0
2,253.24,0,4,11,3,0
2,224.71,0,5,11,3,0
2,244.91,0,6,11,3,0
2,282.88,0,7,11,3,0
2,240.0,0,8,11,3,0
2,272.42,0,9,11,3,0
2,257.35,0,10,11,3,0
2,234.33,0,11,11,3,0
2,159.42,0,12,11,3,0
2,254.5,0,13,11,3,0
2,239.98,0,14,11,3,0
2,257.08,0,15,11,3,0
2,267.05,0,16,11,3,0
2,354.13,0,17,11,3,0
2,233.88,0,18,11,3,0
2,244.59,0,19,11,3,0
2,264.55,0,20,11,3,0
2,251.32,0,21,11,3,0
2,234.36,0,22,11,3,0
2,250.24,0,23,11,3,0
2,299.45,0,0,11,4,0
2,266.43,0,1,11,4,0
2,297.5,0,2,11,4,0
2,227.0,0,3,11,4,0
2,216.4,0,4,11,4,0
2,254.47,0,5,11,4,0
2,235.15,0,6,11,4,0
2,215.82,0,7,11,4,0
2,236.66,0,8,11,4,0
2,293.21,0,9,11,4,0
2,271.9,0,10,11,4,0
2,258.7,0,11,11,4,0
2,254.65,0,12,11,4,0
2,270.11,0,13,11,4,0
2,270.8,0,14,11,4,0
2,229.73,0,15,11,4,0
2,280.05,0,16,11,4,0
2,326.46,0,17,11,4,0
2,272.51,0,18,11,4,0
2,233.34,0,19,11,4,0
2,232.63,0,20,11,4,0
2,209.2,0,21,11,4,0
2,207.37,0,22,11,4,0
2,227.12,0,23,11,4,0
2,230.13,0,0,11,5,0
2,251.56,0,1,11,5,0
2,193.64,0,2,11,5,0
2,235.27,0,3,11,5,0
2,209.68,0,4,11,5,0
2,266.61,0,5,11,5,0
2,211.76,0,6,11,5,0
2,197.98,0,7,11,5,0
2,264.79,0,8,11,5,0
2,276.13,0,9,11,5,0
2,269.23,0,10,11,5,0
2,234.55,0,11,11,5,0
2,245.48,0,12,11,5,0
2,227.74,0,13,11,5,0
2,215.76,0,14,11,5,0
2,176.79,0,15,11,5,0
2,239.22,0,16,11,5,0
2,185.11,0,17,11,5,0
2,305.0,0,18,11,5,0
2,292.87,0,19,11,5,0
2,280.83,0,20,11,5,0
2,250.19,0,21,11,5,0
2,296.73,0,22,11,5,0
2,243.83,0,23,11,5,0
2,265.06,0,0,11,6,1
2,281.34,0,1,11,6,1
2,232.87,0,2,11,6,1
2,307.62,0,3,11,6,1
2,340.13,0,4,11,6,1
2,346.49,0,5,11,6,1
2,247.24,0,6,11,6,1
2,279.84,0,7,11,6,1
2,349.64,0,8,11,6,1
2,234.19,0,9,11,6,1
2,375.13,0,10,11,6,1
2,266.37,0,11,11,6,1
2,332.97,0,12,11,6,1
2,306.83,0,13,11,6,1
2,267.24,0,14,11,6,1
2,348.73,0,15,11,6,1
2,267.71,0,16,11,6,1
2,382.94,0,17,11,6,1
2,247.21,0,18,11,6,1
2,327.18,0,19,11,6,1
2,272.62,0,20,11,6,1
2,341.73,0,21,11,6,1
2,329.74,0,22,11,6,1
2,284.44,0,23,11,6,1
2,304.29,0,0,12,7,1
2,316.16,0,1,12,7,1
2,295.73,0,2,12,7,1
2,293.55,0,3,12,7,1
2,295.96,0,4,12,7,1
2,359.56,0,5,12,7,1
2,365.55,0,6,12,7,1
2,326.34,0,7,12,7,1
2,311.91,0,8,12,7,1
2,260.03,0,9,12,7,1
2,308.71,0,10,12,7,1
2,323.11,0,11,12,7,1
2,375.43,0,12,12,7,1
2,295.75,0,13,12,7,1
2,281.01,0,14,12,7,1
2,230.52,0,15,12,7,1
2,324.89,0,16,12,7,1
2,274.09,0,17,12,7,1
2,284.63,0,18,12,7,1
2,236.63,0,19,12,7,1
2,345.81,0,20,12,7,1
2,368.65,0,21,12,7,1
2,311.92,0,22,12,7,1
2,350.07,0,23,12,7,1
2,262.04,0,0,12,1,0
2,257.09,0,1,12,1,0
2,261.39,0,2,12,1,0
2,187.04,0,3,12,1,0
2,227.76,0,4,12,1,0
2,280.84,0,5,12,1,0
2,243.22,0,6,12,1,0
2,263.24,0,7,12,1,0
2,292.94,0,8,12,1,0
2,317.36,0,9,12,1,0
2,182.88,0,10,12,1,0
2,294.24,0,11,12,1,0
2,252.66,0,12,12,1,0
2,231.65,0,13,12,1,0
2,253.72,0,14,12,1,0
2,286.34,0,15,12,1,0
2,188.78,0,16,12,1,0
2,226.53,0,17,12,1,0
2,239.18,0,18,12,1,0
2,171.92,0,19,12,1,0
2,169.96,1,20,12,1,0
2,274.94,0,21,12,1,0
2,210.38,0,22,12,1,0
2,256.75,0,23,12,1,0
2,228.88,0,0,12,2,0
2,265.51,0,1,12,2,0
2,239.66,0,2,12,2,0
2,296.57,0,3,12,2,0
2,290.24,0,4,12,2,0
2,216.28,0,5,12,2,0
2,251.9,0,6,12,2,0
2,280.63,1,7,12,2,0
2,260.57,0,8,12,2,0
2,252.07,0,9,12,2,0
2,209.39,0,10,12,2,0
2,187.72,0,11,12,2,0
2,287.23,0,12,12,2,0
2,243.65,0,13,12,2,0
2,224.86,0,14,12,2,0
2,292.73,0,15,12,2,0
2,177.36,0,16,12,2,0
2,227.92,0,17,12,2,0
2,207.38,0,18,12,2,0
2,249.63,0,19,12,2,0
2,202.71,0,20,12,2,0
2,208.81,0,21,12,2,0
2,159.23,0,22,12,2,0
2,242.55,0,23,12,2,0
2,142.45,0,0,12,3,0
2,253.62,0,1,12,3,0
2,244.24,0,2,12,3,0
2,270.23,0,3,12,3,0
2,243.85,0,4,12,3,0
2,199.31,0,5,12,3,0
2,159.65,0,6,12,3,0
2,213.73,0,7,12,3,0
2,272.89,0,8,12,3,0
2,242.91,0,9,12,3,0
2,220.1,0,10,12,3,0
2,235.16,0,11,12,3,0
2,265.67,0,12,12,3,0
2,320.2,0,13,12,3,0
2,270.77,0,14,12,3,0
2,259.34,0,15,12,3,0
2,291.18,0,16,12,3,0
2,291.21,0,17,12,3,0
2,258.32,0,18,12,3,0
2,255.29,0,19,12,3,0
2,245.3,0,20,12,3,0
2,231.24,0,21,12,3,0
2,259.86,0,22,12,3,0
2,181.27,0,23,12,3,0
2,169.2,0,0,12,4,0
2,169.03,0,1,12,4,0
2,234.6,0,2,12,4,0
2,265.02,0,3,12,4,0
2,261.41,0,4,12,4,0
2,275.67,0,5,12,4,0
2,189.64,0,6,12,4,0
2,287.55,0,7,12,4,0
2,206.16,0,8,12,4,0
2,305.58,0,9,12,4,0
2,226.9,0,10,12,4,0
2,278.02,0,11,12,4,0
2,233.48,0,12,12,4,0
2,215.9,0,13,12,4,0
2,263.62,0,14,12,4,0
2,324.04,0,15,12,4,0
2,311.97,0,16,12,4,0
2,246.4,0,17,12,4,0
2,219.4,0,18,12,4,0
2,194.78,0,19,12,4,0
2,246.59,0,20,12,4,0
2,266.43,0,21,12,4,0
2,288.05,0,22,12,4,0
2,179.94,0,23,12,4,0
2,292.49,0,0,12,5,0
2,220.93,0,1,12,5,0
2,294.48,0,2,12,5,0
2,252.18,0,3,12,5,0
2,251.98,0,4,12,5,0
2,286.94,0,5,12,5,0
2,256.45,0,6,12,5,0
2,353.27,0,7,12,5,0
2,291.06,0,8,12,5,0
2,280.35,0,9,12,5,0
2,258.2,0,10,12,5,0
2,238.13,0,11,12,5,0
2,270.63,0,12,12,5,0
2,330.64,0,13,12,5,0
2,249.56,0,14,12,5,0
2,179.75,0,15,12,5,0
2,239.25,0,16,12,5,0
2,218.84,0,17,12,5,0
2,223.22,0,18,12,5,0
2,323.57,0,19,12,5,0
2,285.91,0,20,12,5,0
2,314.06,0,21,12,5,0
2,185.6,0,22,12,5,0
2,288.12,0,23,12,5,0
2,353.7,0,0,12,6,1
2,315.37,0,1,12,6,1
2,305.2,0,2,12,6,1
2,304.51,0,3,12,6,1
2,311.62,0,4,12,6,1
2,293.1,0,5,12,6,1
2,286.7,0,6,12,6,1
2,237.19,0,7,12,6,1
2,272.49,0,8,12,6,1
2,341.29,0,9,12,6,1
2,327.5,0,10,12,6,1
2,293.24,0,11,12,6,1
2,333.47,0,12,12,6,1
2,362.98,0,13,12,6,1
2,244.77,0,14,12,6,1
2,336.58,0,15,12,6,1
2,322.03,0,16,12,6,1
2,296.12,0,17,12,6,1
2,312.08,0,18,12,6,1
2,345.26,0,19,12,6,1
2,414.6,0,20,12,6,1
2,303.88,0,21,12,6,1
2,273.27,0,22,12,6,1
2,302.94,0,23,12,6,1
2,307.57,0,0,12,7,1
2,350.42,0,1,12,7,1
2,301.01,0,2,12,7,1
2,281.79,0,3,12,7,1
2,279.04,0,4,12,7,1
2,224.76,0,5,12,7,1
2,331.18,0,6,12,7,1
2,343.28,0,7,12,7,1
2,305.64,0,8,12,7,1
2,321.39,0,9,12,7,1
2,293.54,0,10,12,7,1
2,239.91,0,11,12,7,1
2,205.01,0,12,12,7,1
2,310.86,0,13,12,7,1
2,292.4,0,14,12,7,1
2,300.97,0,15,12,7,1
2,323.55,0,16,12,7,1
2,279.39,0,17,12,7,1
2,304.41,0,18,12,7,1
2,218.27,0,19,12,7,1
2,326.27,0,20,12,7,1
2,262.39,0,21,12,7,1
2,306.54,0,22,12,7,1
2,317.97,0,23,12,7,1
2,330.28,0,0,12,1,0
2,240.89,0,1,12,1,0
2,248.8,0,2,12,1,0
2,281.15,0,3,12,1,0
2,232.71,0,4,12,1,0
2,194.45,0,5,12,1,0
2,273.97,0,6,12,1,0
2,173.87,0,7,12,1,0
2,205.64,0,8,12,1,0
2,281.89,0,9,12,1,0
2,243.89,0,10,12,1,0
2,234.45,0,11,12,1,0
2,210.47,0,12,12,1,0
2,274.74,0,13,12,1,0
2,236.25,0,14,12,1,0
2,205.0,0,15,12,1,0
2,204.88,0,16,12,1,0
2,271.55,0,17,12,1,0
2,272.75,0,18,12,1,0
2,262.77,0,19,12,1,0
2,271.07,0,20,12,1,0
2,261.17,0,21,12,1,0
2,256.4,0,22,12,1,0
2,251.17,0,23,12,1,0
2,221.75,0,0,12,2,0
2,261.94,0,1,12,2,0
2,195.3,0,2,12,2,0
2,204.03,0,3,12,2,0
2,235.86,0,4,12,2,0
2,253.26,0,5,12,2,0
2,323.91,0,6,12,2,0
2,215.5,0,7,12,2,0
2,307.21,0,8,12,2,0
2,251.68,0,9,12,2,0
2,261.47,0,10,12,2,0
2,123.37,0,11,12,2,0
2,253.54,0,12,12,2,0
2,283.98,0,13,12,2,0
2,272.31,0,14,12,2,0
2,224.88,0,15,12,2,0
2,315.53,0,16,12,2,0
2,219.21,0,17,12,2,0
2,271.64,0,18,12,2,0
2,228.26,0,19,12,2,0
2,255.59,0,20,12,2,0
2,280.43,0,21,12,2,0
2,320.13,0,22,12,2,0
2,215.35,0,23,12,2,0
2,287.27,0,0,12,3,0
2,192.16,0,1,12,3,0
2,283.5,0,2,12,3,0
2,253.25,0,3,12,3,0
2,249.26,0,4,12,3,0
2,213.78,0,5,12,3,0
2,234.68,0,6,12,3,0
2,227.38,0,7,12,3,0
2,279.65,0,8,12,3,0
2,337.14,0,9,12,3,0
2,280.73,0,10,12,3,0
2,294.3,0,11,12,3,0
2,238.37,0,12,12,3,0
2,244.56,0,13,12,3,0
2,218.62,0,14,12,3,0
2,261.43,0,15,12,3,0
2,299.47,0,16,12,3,0
2,188.2,0,17,12,3,0
2,201.19,0,18,12,3,0
2,213.68,0,19,12,3,0
2,260.47,0,20,12,3,0
2,208.2,0,21,12,3,0
2,269.14,0,22,12,3,0
2,235.91,0,23,12,3,0
2,275.41,0,0,12,4,0
2,268.82,0,1,12,4,0
2,285.04,0,2,12,4,0
2,284.9,0,3,12,4,0
2,250.22,0,4,12,4,0
2,261.61,0,5,12,4,0
2,317.8,0,6,12,4,0
2,243.9,0,7,12,4,0
2,321.62,0,8,12,4,0
2,202.89,0,9,12,4,0
2,303.73,0,10,12,4,0
2,223.06,0,11,12,4,0
2,295.64,0,12,12,4,0
2,214.36,0,13,12,4,0
2,325.99,0,14,12,4,0
2,294.73,0,15,12,4,0
2,244.52,0,16,12,4,0
2,301.23,0,17,12,4,0
2,289.08,0,18,12,4,0
2,318.8,0,19,12,4,0
2,187.39,0,20,12,4,0
2,305.84,0,21,12,4,0
2,238.79,0,22,12,4,0
2,271.5,0,23,12,4,0
2,240.97,0,0,12,5,0
2,250.07,0,1,12,5,0
2,259.8,0,2,12,5,0
2,238.21,0,3,12,5,0
2,181.76,0,4,12,5,0
2,299.64,0,5,12,5,0
2,247.45,0,6,12,5,0
2,325.4,0,7,12,5,0
2,230.32,0,8,12,5,0
2,287.83,0,9,12,5,0
2,308.74,0,10,12,5,0
2,280.91,0,11,12,5,0
2,251.98,0,12,12,5,0
2,273.86,0,13,12,5,0
2,275.19,0,14,12,5,0
2,238.53,0,15,12,5,0
2,251.7,0,16,12,5,0
2,242.07,0,17,12,5,0
2,228.63,0,18,12,5,0
2,289.63,0,19,12,5,0
2,328.85,0,20,12,5,0
2,330.14,0,21,12,5,0
2,275.5,0,22,12,5,0
2,252.94,0,23,12,5,0
2,304.27,0,0,12,6,1
2,252.52,0,1,12,6,1
2,332.83,0,2,12,6,1
2,473.29,1,3,12,6,1
2,316.74,0,4,12,6,1
2,393.44,0,5,12,6,1
2,345.12,0,6,12,6,1
2,264.86,0,7,12,6,1
2,278.85,0,8,12,6,1
2,324.74,0,9,12,6,1
2,265.28,0,10,12,6,1
2,354.57,0,11,12,6,1
2,294.62,0,12,12,6,1
2,296.73,0,13,12,6,1
2,326.26,0,14,12,6,1
2,347.43,0,15,12,6,1
2,321.78,0,16,12,6,1
2,295.73,0,17,12,6,1
2,344.95,0,18,12,6,1
2,346.59,0,19,12,6,1
2,280.15,0,20,12,6,1
2,335.39,0,21,12,6,1
2,263.63,0,22,12,6,1
2,304.88,0,23,12,6,1
2,278.79,0,0,12,7,1
2,367.36,0,1,12,7,1
2,251.38,0,2,12,7,1
2,308.76,0,3,12,7,1
2,282.64,0,4,12,7,1
2,304.72,0,5,12,7,1
2,289.89,0,6,12,7,1
2,268.4,0,7,12,7,1
2,200.56,0,8,12,7,1
2,226.56,0,9,12,7,1
2,235.27,0,10,12,7,1
2,356.88,0,11,12,7,1
2,327.06,0,12,12,7,1
2,275.51,0,13,12,7,1
2,291.4,0,14,12,7,1
2,317.24,0,15,12,7,1
2,272.91,0,16,12,7,1
2,407.08,0,17,12,7,1
2,204.56,0,18,12,7,1
2,350.01,0,19,12,7,1
2,284.19,0,20,12,7,1
2,259.87,0,21,12,7,1
2,329.54,0,22,12,7,1
2,235.02,0,23,12,7,1
2,246.55,0,0,12,1,0
2,235.59,0,1,12,1,0
2,223.55,0,2,12,1,0
2,297.74,0,3,12,1,0
2,273.96,0,4,12,1,0
2,249.04,0,5,12,1,0
2,237.45,0,6,12,1,0
2,249.21,0,7,12,1,0
2,202.25,0,8,12,1,0
2,275.54,0,9,12,1,0
2,283.04,0,10,12,1,0
2,303.25,0,11,12,1,0
2,249.37,0,12,12,1,0
2,246.91,0,13,12,1,0
2,178.94,0,14,12,1,0
2,224.12,0,15,12,1,0
2,182.33,0,16,12,1,0
2,267.87,0,17,12,1,0
2,250.37,0,18,12,1,0
2,246.7,0,19,12,1,0
2,309.53,0,20,12,1,0
2,271.23,0,21,12,1,0
2,245.45,0,22,12,1,0
2,333.24,0,23,12,1,0
2,223.1,0,0,12,2,0
2,281.42,0,1,12,2,0
2,288.7,0,2,12,2,0
2,256.39,0,3,12,2,0
2,234.4,0,4,12,2,0
2,257.6,0,5,12,2,0
2,253.51,0,6,12,2,0
2,240.53,0,7,12,2,0
2,199.64,0,8,12,2,0
2,250.78,0,9,12,2,0
2,239.37,0,10,12,2,0
2,240.96,0,11,12,2,0
2,234.23,0,12,12,2,0
2,241.94,0,13,12,2,0
2,219.02,0,14,12,2,0
2,298.97,0,15,12,2,0
2,278.9,0,16,12,2,0
2,338.99,0,17,12,2,0
2,196.2,0,18,12,2,0
2,274.14,0,19,12,2,0
2,240.63,0,20,12,2,0
2,244.98,0,21,12,2,0
2,275.72,0,22,12,2,0
2,254.47,0,23,12,2,0
2,263.56,0,0,12,3,0
2,273.69,0,1,12,3,0
2,235.04,0,2,12,3,0
2,305.66,0,3,12,3,0
2,203.47,0,4,12,3,0
2,229.04,0,5,12,3,0
2,230.84,0,6,12,3,0
2,204.19,0,7,12,3,0
2,240.11,0,8,12,3,0
2,298.82,0,9,12,3,0
2,178.65,0,10,12,3,0
2,192.97,0,11,12,3,0
2,268.96,0,12,12,3,0
2,240.46,0,13,12,3,0
2,275.94,0,14,12,3,0
2,204.94,0,15,12,3,0
2,280.83,0,16,12,3,0
2,292.72,0,17,12,3,0
2,244.85,0,18,12,3,0
2,272.61,0,19,12,3,0
2,273.78,0,20,12,3,0
2,304.32,0,21,12,3,0
2,189.26,0,22,12,3,0
2,207.17,0,23,12,3,0
2,146.26,0,0,12,4,0
2,217.9,0,1,12,4,0
2,250.3,0,2,12,4,0
2,293.65,0,3,12,4,0
2,321.99,0,4,12,4,0
2,260.94,0,5,12,4,0
2,269.33,0,6,12,4,0
2,248.07,0,7,12,4,0
2,261.1,0,8,12,4,0
2,272.74,0,9,12,4,0
2,299.95,0,10,12,4,0
2,275.51,0,11,12,4,0
2,209.6,0,12,12,4,0
2,203.37,0,13,12,4,0
2,185.09,0,14,12,4,0
2,273.9,0,15,12,4,0
2,279.32,0,16,12,4,0
2,241.6,0,17,12,4,0
2,275.75,0,18,12,4,0
2,223.85,0,19,12,4,0
2,193.76,0,20,12,4,0
2,242.27,0,21,12,4,0
2,300.09,0,22,12,4,0
2,260.39,0,23,12,4,0
2,187.85,0,0,12,5,0
2,292.79,0,1,12,5,0
2,193.4,0,2,12,5,0
2,243.87,0,3,12,5,0
2,286.34,0,4,12,5,0
2,261.24,0,5,12,5,0
2,276.63,0,6,12,5,0
2,265.25,0,7,12,5,0
2,240.83,0,8,12,5,0
2,252.59,0,9,12,5,0
2,327.22,0,10,12,5,0
2,264.66,0,11,12,5,0
2,254.65,0,12,12,5,0
2,280.09,0,13,12,5,0
2,260.14,0,14,12,5,0
2,159.51,0,15,12,5,0
2,290.74,0,16,12,5,0
2,232.39,0,17,12,5,0
2,288.39,0,18,12,5,0
2,228.29,0,19,12,5,0
2,212.02,0,20,12,5,0
2,256.42,0,21,12,5,0
2,281.06,0,22,12,5,0
2,198.73,0,23,12,5,0
2,233.08,0,0,12,6,1
2,269.23,0,1,12,6,1
2,294.36,0,2,12,6,1
2,272.52,0,3,12,6,1
2,349.65,0,4,12,6,1
2,303.69,0,5,12,6,1
2,266.89,0,6,12,6,1
2,282.76,0,7,12,6,1
2,261.78,0,8,12,6,1
2,349.52,0,9,12,6,1
2,345.4,0,10,12,6,1
2,252.36,0,11,12,6,1
2,306.22,0,12,12,6,1
2,313.46,0,13,12,6,1
2,308.62,0,14,12,6,1
2,337.2,0,15,12,6,1
2,337.73,0,16,12,6,1
2,397.72,0,17,12,6,1
2,368.93,0,18,12,6,1
2,242.43,0,19,12,6,1
